lea_id,state,district_name,esb_committed,committed,total_buses,contractor,locale,region,pct_frl,pct_poverty,income_med,pct_nonwhite_hisp,pm25,ozone,asthma18p,pod,applied_not_awarded,arp_qualified,epa2022_prioritized,epa2023_prioritized,pct_esb_fleet
4200898,PENNSYLVANIA,Insight PA Cyber CS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200899,PENNSYLVANIA,Deep Roots CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200900,PENNSYLVANIA,Mastery Prep Elementary CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200901,PENNSYLVANIA,KIPP North Philadelphia CS,0,0,NA,NA,Urban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200902,PENNSYLVANIA,Philadelphia Hebrew Public CS,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
4200903,PENNSYLVANIA,MaST Community CS III,0,0,NA,NA,Urban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200904,PENNSYLVANIA,Catalyst Academy CS,0,0,NA,NA,Urban,Northeast,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200905,PENNSYLVANIA,Adams County Technical Institute,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200906,PENNSYLVANIA,Life Male STEAM Academy CS,0,0,NA,NA,Suburban,Northeast,100,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4200907,PENNSYLVANIA,Pennsylvania STEAM Academy CS,0,0,NA,NA,Urban,Northeast,69,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4202010,PENNSYLVANIA,Abington Heights SD,0,0,NA,NA,Rural,Northeast,3,6.3,88129,10,7.3,55.7,9.3,0,NA,0,0,0,0
4202040,PENNSYLVANIA,Abington SD,0,0,NA,NA,Suburban,Northeast,31,6.7,96510,25.5,8.6,67.3,9.7,1,NA,0,0,0,0
4202100,PENNSYLVANIA,Albert Gallatin Area SD,0,0,NA,NA,Rural,Northeast,92,14.7,58872,8.5,7.4,58,11.1,0,NA,0,1,0,0
4202130,PENNSYLVANIA,Aliquippa SD,0,0,NA,NA,Suburban,Northeast,87,27.9,35688,45.4,9.6,59.1,13.1,1,NA,0,1,1,0
4202190,PENNSYLVANIA,Allegheny Valley SD,0,0,NA,1,Suburban,Northeast,95,7.9,62390,5.2,10,61,9.7,0,NA,0,0,0,0
4202280,PENNSYLVANIA,Allentown City SD,0,0,NA,1,Urban,Northeast,96,23.8,46808,70.5,8.6,62.4,11.2,1,NA,0,1,1,0
4202310,PENNSYLVANIA,Allegheny-Clarion Valley SD,0,0,NA,1,Rural,Northeast,44,9.6,60795,4.7,8.1,56.7,10.5,0,NA,0,1,1,0
4202340,PENNSYLVANIA,Altoona Area SD,0,0,NA,NA,Urban,Northeast,64,18.1,49210,8.9,9,60.3,11.3,0,NA,0,0,0,0
4202400,PENNSYLVANIA,Wissahickon SD,0,0,NA,NA,Suburban,Northeast,21,3.9,115520,25.8,8.6,66,9.1,0,NA,0,0,0,0
4202440,PENNSYLVANIA,Ambridge Area SD,0,0,NA,NA,Suburban,Northeast,96,7.9,61464,11,9.7,59.1,10.7,0,NA,0,0,0,0
4202480,PENNSYLVANIA,Antietam SD,0,0,NA,NA,Suburban,Northeast,79,12.4,58056,30.3,9.1,63.8,10.7,0,NA,0,0,0,0
4202490,PENNSYLVANIA,Annville-Cleona SD,0,0,NA,NA,Suburban,Northeast,36,7.3,72556,8.6,9.3,62.3,10.3,0,NA,0,0,0,0
4202550,PENNSYLVANIA,Apollo-Ridge SD,0,0,NA,NA,Rural,Northeast,98,8.6,54805,3.2,8.9,60.6,10.6,0,NA,0,0,0,0
4202590,PENNSYLVANIA,Armstrong SD,0,0,NA,NA,Rural,Northeast,99,10.7,57535,2.8,8.5,58.5,10.7,0,NA,0,0,0,0
4202600,PENNSYLVANIA,Lenape Tech,0,0,NA,NA,Rural,Northeast,31,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4202670,PENNSYLVANIA,Athens Area SD,0,0,NA,NA,Town,Northeast,95,12,55829,4.8,6.9,53,10.8,0,NA,0,0,0,0
4202700,PENNSYLVANIA,Austin Area SD,0,0,NA,NA,Rural,Northeast,38,10.3,47039,4.1,6.7,53.3,0,0,NA,0,1,0,0
2314768,MAINE,RSU 75/MSAD 75,1,1,39,NA,Town,Northeast,22,9.8,78110,6.5,6.4,54.6,10.2,0,NA,0,0,0,3
4202790,PENNSYLVANIA,Avon Grove SD,0,0,NA,NA,Suburban,Northeast,28,5.4,118927,22.5,8.2,65,9.5,0,NA,0,0,0,0
4202820,PENNSYLVANIA,Avonworth SD,0,0,NA,NA,Suburban,Northeast,12,6.1,100000,9.9,10,60.1,9.2,0,NA,0,0,0,0
2310650,MAINE,RSU 83/MSAD 13,1,1,4,NA,Rural,Northeast,65,23.3,36154,4,4.5,50.8,11.6,0,NA,0,1,1,25
4202900,PENNSYLVANIA,Chester County Technical College HS,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4202910,PENNSYLVANIA,Bald Eagle Area SD,0,0,NA,NA,Rural,Northeast,36,9.1,64103,2.4,8.4,56.3,10.4,0,NA,0,0,0,0
4202970,PENNSYLVANIA,Baldwin-Whitehall SD,4,1,NA,NA,Suburban,Northeast,47,8.3,69306,18.8,10.2,61,9.9,1,NA,0,0,0,0
4203000,PENNSYLVANIA,Bangor Area SD,0,0,NA,NA,Rural,Northeast,42,8.1,70229,12.9,7.7,59.7,10.1,0,NA,0,0,0,0
4203120,PENNSYLVANIA,Beaver Area SD,0,0,NA,NA,Suburban,Northeast,24,8.7,72953,9,9.4,59,10.6,0,NA,0,0,0,0
4203180,PENNSYLVANIA,Bedford Area SD,0,0,NA,NA,Town,Northeast,43,8,57268,4.4,7.5,54.6,10.3,0,NA,0,0,0,0
4203210,PENNSYLVANIA,Belle Vernon Area SD,0,0,NA,NA,Suburban,Northeast,47,12.6,63520,6.8,8.5,59.3,10.1,0,NA,0,0,0,0
4203240,PENNSYLVANIA,Bellefonte Area SD,0,0,NA,1,Town,Northeast,25,7.5,68521,13.6,8.8,56.8,10,0,NA,0,0,0,0
4203300,PENNSYLVANIA,Bellwood-Antis SD,0,0,NA,NA,Suburban,Northeast,39,10.1,62633,6.2,8.9,59.8,10.3,0,NA,0,0,0,0
4203330,PENNSYLVANIA,Bensalem Township SD,0,0,NA,NA,Suburban,Northeast,59,9.9,72001,35.4,8.5,68.1,10.1,0,NA,0,0,0,0
4203360,PENNSYLVANIA,Bentworth SD,0,0,NA,NA,Rural,Northeast,91,12.8,55464,5,8.4,58.8,10.5,0,NA,0,0,0,0
4203390,PENNSYLVANIA,Benton Area SD,0,0,NA,NA,Rural,Northeast,49,8.4,61719,6.3,7.5,55.9,10.4,0,NA,0,1,0,0
4203420,PENNSYLVANIA,Berlin Brothersvalley SD,0,0,NA,NA,Rural,Northeast,37,9.8,56691,2.8,6.8,55.9,10.6,0,NA,0,1,0,0
4203450,PENNSYLVANIA,Bermudian Springs SD,0,0,NA,NA,Rural,Northeast,36,6.3,74676,10.3,8.9,59.6,10.5,0,NA,0,0,0,0
4203480,PENNSYLVANIA,Berwick Area SD,0,0,NA,NA,Suburban,Northeast,100,13.6,55126,7.3,7.8,56.7,10.7,0,NA,0,0,0,0
2310830,MAINE,RSU 85/MSAD 19,1,1,3,NA,Rural,Northeast,83,12.8,50000,3.9,4.1,50.7,11.1,0,NA,0,1,1,33
3306000,NEW HAMPSHIRE,Rumney School District,3,1,NA,NA,Rural,Northeast,54,6.8,62917,9.2,4.7,50.4,0,0,NA,0,1,1,NA
4203600,PENNSYLVANIA,Bethlehem-Center SD,0,0,NA,NA,Rural,Northeast,47,12,59840,5.4,8.1,58.1,10.3,0,NA,0,0,0,0
4203630,PENNSYLVANIA,Big Beaver Falls Area SD,0,0,NA,NA,Suburban,Northeast,95,23.2,41917,18.9,9.3,58.7,11.8,1,NA,0,1,1,0
4203660,PENNSYLVANIA,Big Spring SD,0,0,NA,NA,Rural,Northeast,41,8.9,65101,4.7,8.9,58,10.9,0,NA,0,1,0,0
4203688,PENNSYLVANIA,Blackhawk SD,0,0,NA,NA,Rural,Northeast,34,5.4,78587,5.4,9.2,58.9,10.6,0,NA,0,0,0,0
4203690,PENNSYLVANIA,Blacklick Valley SD,0,0,NA,NA,Town,Northeast,86,17.8,39846,1.8,8.5,60.3,11,0,NA,0,0,0,0
4203750,PENNSYLVANIA,River Valley SD,0,0,NA,NA,Rural,Northeast,95,11.3,55122,8,8.5,60.5,10.4,0,NA,0,0,0,0
4203840,PENNSYLVANIA,Bloomsburg Area SD,0,0,NA,NA,Urban,Northeast,47,22.3,47381,8.1,8.1,56.9,10.5,0,NA,0,0,0,0
4203870,PENNSYLVANIA,Blue Mountain SD,0,0,NA,NA,Town,Northeast,32,5.6,74364,4.5,8.3,60.7,10,0,NA,0,0,0,0
4203900,PENNSYLVANIA,Blue Ridge SD,0,0,NA,NA,Rural,Northeast,98,12.8,54830,3.6,6.8,53.3,10.8,0,NA,0,0,0,0
4203960,PENNSYLVANIA,Boyertown Area SD,0,0,NA,NA,Suburban,Northeast,29,5.1,87791,7,8.8,63.9,10.1,0,NA,0,0,0,0
4204020,PENNSYLVANIA,Bradford Area SD,0,0,NA,NA,Town,Northeast,100,17.1,52808,9.5,6.9,55.3,10.8,0,NA,0,0,0,0
4204050,PENNSYLVANIA,Brandywine Heights Area SD,0,0,NA,NA,Suburban,Northeast,28,6.1,76776,4.3,8.7,62.4,10,0,NA,0,0,0,0
4204080,PENNSYLVANIA,Brownsville Area SD,0,0,NA,NA,Rural,Northeast,93,23,44205,16.6,7.9,57.8,11,0,NA,0,1,1,0
4204090,PENNSYLVANIA,Bryn Athyn SD,0,0,NA,NA,Suburban,Northeast,NA,3.9,117727,5.9,8.6,67.6,9.7,0,NA,0,0,0,0
4204140,PENNSYLVANIA,Brentwood Borough SD,0,0,NA,NA,Suburban,Northeast,59,13.5,56875,19.2,10.3,61.1,10.3,0,NA,0,0,0,0
4204200,PENNSYLVANIA,Bristol Borough SD,0,0,NA,NA,Suburban,Northeast,74,8.7,65651,30.5,8.3,67.7,10.7,0,NA,0,0,1,0
4204230,PENNSYLVANIA,Bristol Township SD,0,0,NA,NA,Suburban,Northeast,99,9.9,73387,29.1,8.3,67.8,10.6,0,NA,0,0,0,0
4204260,PENNSYLVANIA,Brockway Area SD,0,0,NA,NA,Rural,Northeast,47,13.2,55130,2.7,7.7,55.8,10.4,0,NA,0,0,0,0
4204320,PENNSYLVANIA,Brookville Area SD,0,0,NA,NA,Town,Northeast,52,11.8,57558,3.6,7.9,56.5,10.5,0,NA,0,0,0,0
4204500,PENNSYLVANIA,Burgettstown Area SD,0,0,NA,NA,Rural,Northeast,44,8.7,61325,3.6,9,57.8,10.5,0,NA,0,0,0,0
4204530,PENNSYLVANIA,Burrell SD,0,0,NA,1,Suburban,Northeast,37,5.7,73958,4.4,9.6,60.8,9.5,0,NA,1,0,0,0
4204590,PENNSYLVANIA,Butler Area SD,0,0,NA,NA,Town,Northeast,44,11.1,60489,7,9,57.9,10.2,0,NA,0,0,0,0
4204710,PENNSYLVANIA,California Area SD,0,0,NA,NA,Rural,Northeast,52,16.9,46621,13.6,8.1,58.4,11.1,0,NA,0,0,0,0
4204740,PENNSYLVANIA,Cambria Heights SD,0,0,NA,NA,Rural,Northeast,44,7.7,60045,7.9,8.6,60.3,10.3,0,NA,0,0,0,0
4204830,PENNSYLVANIA,Cameron County SD,0,0,NA,NA,Town,Northeast,59,16.1,43615,6.1,7.1,53.9,10.6,0,NA,0,1,1,0
4204860,PENNSYLVANIA,Camp Hill SD,0,0,NA,NA,Suburban,Northeast,18,5.8,99137,22.8,9.5,60.1,9.5,0,NA,0,0,0,0
4204890,PENNSYLVANIA,Canon-McMillan SD,0,0,NA,NA,Suburban,Northeast,28,4.5,85219,8.4,9,60,9.7,0,NA,0,0,0,0
4204920,PENNSYLVANIA,Canton Area SD,0,0,NA,NA,Rural,Northeast,94,14,49554,2.7,6.6,53.3,10.8,0,NA,0,1,0,0
4204980,PENNSYLVANIA,Carbondale Area SD,0,0,NA,NA,Suburban,Northeast,46,24.8,48477,11.8,6.9,55.1,10.6,0,NA,0,1,1,0
4205010,PENNSYLVANIA,Carlisle Area SD,0,0,NA,NA,Urban,Northeast,48,9.5,66533,15.2,9.2,58.5,10.4,0,NA,0,0,0,0
4205040,PENNSYLVANIA,Carlynton SD,0,0,NA,1,Suburban,Northeast,93,10.9,60337,15.2,10,60.6,10.3,0,NA,0,0,0,0
4205070,PENNSYLVANIA,Carmichaels Area SD,0,0,NA,NA,Rural,Northeast,48,15.2,55530,2,7.6,57.1,0,0,NA,0,0,1,0
4205160,PENNSYLVANIA,Catasauqua Area SD,0,0,NA,NA,Suburban,Northeast,94,8,65692,22.8,8.5,61.8,10.2,0,NA,0,0,0,0
4205190,PENNSYLVANIA,Centennial SD,0,0,NA,NA,Suburban,Northeast,42,4.9,83315,14.1,8.5,67.1,9.7,0,NA,0,0,0,0
4205310,PENNSYLVANIA,Central Bucks SD,0,0,NA,NA,Suburban,Northeast,13,3.7,124357,12.8,8.4,65.9,9.3,0,NA,0,0,0,0
4205340,PENNSYLVANIA,Central Cambria SD,0,0,NA,NA,Rural,Northeast,35,8.6,60250,2.8,8.6,60.1,10,0,NA,0,0,0,0
4205370,PENNSYLVANIA,Central Columbia SD,0,0,NA,NA,Suburban,Northeast,34,9.7,66974,5.9,8,56.6,10.2,0,NA,0,0,0,0
4205400,PENNSYLVANIA,Central Dauphin SD,0,0,NA,NA,Suburban,Northeast,74,6.7,75567,32.6,9.4,60.9,10.3,0,NA,0,0,0,0
4205430,PENNSYLVANIA,Central Greene SD,0,0,NA,NA,Town,Northeast,1,11.9,54560,12.3,7.5,56.6,10.4,0,NA,0,0,0,0
4205460,PENNSYLVANIA,Crestwood SD,0,0,NA,NA,Rural,Northeast,26,5.5,86432,6.4,7.5,57.2,9.6,0,NA,0,0,0,0
4205490,PENNSYLVANIA,Central York SD,0,0,NA,NA,Suburban,Northeast,44,8.2,81983,23.4,9.4,61.1,9.8,0,NA,0,0,0,0
4205550,PENNSYLVANIA,Chambersburg Area SD,0,0,NA,NA,Urban,Northeast,70,10.6,66298,19,8.6,58.3,10.4,0,NA,0,0,0,0
4205640,PENNSYLVANIA,Charleroi SD,0,0,NA,NA,Rural,Northeast,50,16.9,49527,9.7,8.4,59.2,10.5,0,NA,0,0,0,0
4205700,PENNSYLVANIA,Chartiers Valley SD,0,0,NA,NA,Suburban,Northeast,30,4.5,76683,15.5,9.8,60.6,9.3,1,NA,0,0,0,0
4205730,PENNSYLVANIA,Chartiers-Houston SD,0,0,NA,NA,Suburban,Northeast,25,7.1,84583,5.4,8.7,59.7,10.4,0,NA,0,0,0,0
4205760,PENNSYLVANIA,Cheltenham SD,0,0,NA,NA,Suburban,Northeast,43,8.4,96136,50.7,8.6,67.4,10.2,1,NA,0,0,0,0
4205860,PENNSYLVANIA,Chester-Upland SD,0,0,NA,NA,Suburban,Northeast,94,28.1,37952,82.5,8.8,66.2,13.5,1,NA,0,1,1,0
4205880,PENNSYLVANIA,Chestnut Ridge SD,0,0,NA,NA,Rural,Northeast,51,11,53339,2.4,7.9,55.8,10.6,0,NA,0,1,0,0
4205910,PENNSYLVANIA,Chichester SD,0,0,NA,NA,Suburban,Northeast,97,10.2,76171,26,8.6,66.1,11.3,1,NA,0,0,0,0
4206030,PENNSYLVANIA,Clairton City SD,0,0,NA,NA,Suburban,Northeast,95,19.5,37544,45.4,10,60.8,12,1,NA,0,1,1,0
4206060,PENNSYLVANIA,Clarion Area SD,0,0,NA,NA,Town,Northeast,50,15.1,54167,6.5,7.8,56.1,11.1,0,NA,0,0,0,0
4206090,PENNSYLVANIA,Clarion-Limestone Area SD,0,0,NA,NA,Rural,Northeast,46,18.8,54545,4.4,7.9,56.3,10.5,0,NA,0,0,0,0
4206120,PENNSYLVANIA,Claysburg-Kimmel SD,0,0,NA,NA,Town,Northeast,92,10.6,53311,1.6,8.4,58.1,11,0,NA,0,0,1,0
4206150,PENNSYLVANIA,Clearfield Area SD,0,0,NA,1,Town,Northeast,94,18.1,48947,3.5,8.2,56.5,10.9,0,NA,0,0,0,0
4206240,PENNSYLVANIA,Coatesville Area SD,0,0,NA,NA,Suburban,Northeast,94,9.1,82998,31.5,8.9,64.2,10.5,0,NA,0,0,0,0
4206270,PENNSYLVANIA,Cocalico SD,0,0,NA,NA,Suburban,Northeast,41,7.9,78661,10.8,9.5,63.5,10.7,0,NA,0,0,0,0
4206360,PENNSYLVANIA,Columbia Borough SD,0,0,NA,NA,Suburban,Northeast,81,16.3,45507,28.4,9.6,62,11.6,1,NA,0,0,0,0
4206365,PENNSYLVANIA,Columbia-Montour AVTS,0,0,NA,NA,Suburban,Northeast,48,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4206390,PENNSYLVANIA,Commodore Perry SD,0,0,NA,NA,Rural,Northeast,0,11.3,53227,3.1,7.9,59.9,10.6,0,NA,0,1,0,0
4206420,PENNSYLVANIA,Conemaugh Township Area SD,0,0,NA,NA,Rural,Northeast,40,5.9,65354,5.4,8.1,56.6,10,0,NA,0,0,0,0
4206430,PENNSYLVANIA,Conemaugh Valley SD,0,0,NA,NA,Rural,Northeast,93,14.1,54314,5.1,8.5,58.4,10.6,0,NA,0,0,0,0
4206480,PENNSYLVANIA,Conestoga Valley SD,0,0,NA,NA,Suburban,Northeast,47,7.4,76288,24,9.7,63,10.8,0,NA,0,0,0,0
4206550,PENNSYLVANIA,Conewago Valley SD,0,0,NA,NA,Suburban,Northeast,44,7.3,66611,11.1,8.7,59.7,10.3,0,NA,0,0,0,0
4206590,PENNSYLVANIA,Conneaut SD,0,0,NA,NA,Rural,Northeast,93,12,56098,3.4,7.7,59.7,10.6,0,NA,0,1,1,0
4206660,PENNSYLVANIA,Connellsville Area SD,0,0,NA,NA,Suburban,Northeast,100,14,52361,4.2,7.4,58.5,10.9,0,NA,0,0,0,0
4206780,PENNSYLVANIA,Conrad Weiser Area SD,0,0,NA,NA,Suburban,Northeast,39,7.4,75548,9.3,9.2,63.2,10.6,0,NA,0,0,0,0
4206810,PENNSYLVANIA,Cornell SD,0,0,NA,NA,Suburban,Northeast,93,12.4,52304,28.2,9.9,59.8,10.7,1,NA,0,0,0,0
4206840,PENNSYLVANIA,Cornwall-Lebanon SD,0,0,NA,NA,Suburban,Northeast,41,6.8,76552,18.1,9.3,62.7,9.9,0,NA,0,0,0,0
4206860,PENNSYLVANIA,Corry Area SD,0,0,NA,NA,Rural,Northeast,100,20.8,48521,7.2,7.1,56.1,11.1,0,NA,0,0,1,0
4206930,PENNSYLVANIA,Coudersport Area SD,0,0,NA,NA,Rural,Northeast,43,12,55682,4.7,6.5,53.4,10.7,0,NA,0,1,1,0
4206960,PENNSYLVANIA,Council Rock SD,0,0,NA,NA,Suburban,Northeast,13,2.5,137936,13.4,8.3,67.2,9.2,0,NA,0,0,0,0
4207050,PENNSYLVANIA,Cranberry Area SD,0,0,NA,NA,Rural,Northeast,43,11.1,57855,5,7.7,56.7,10.2,0,NA,0,0,0,0
4207080,PENNSYLVANIA,Crawford Central SD,0,0,NA,NA,Town,Northeast,95,12.7,53750,7.4,7.8,59,10.8,0,NA,0,0,0,0
4207110,PENNSYLVANIA,Cumberland Valley SD,0,0,NA,NA,Suburban,Northeast,27,5.7,94389,19.2,9.4,59.4,9.6,0,NA,1,0,0,0
4207140,PENNSYLVANIA,Curwensville Area SD,0,0,NA,NA,Town,Northeast,53,14.1,51113,5.2,8.2,56.9,10.7,0,NA,0,0,0,0
4207200,PENNSYLVANIA,Dallas SD,0,0,NA,NA,Rural,Northeast,26,8.5,79563,5.9,7.4,56,9.8,0,NA,0,0,0,0
4207230,PENNSYLVANIA,Dallastown Area SD,0,0,NA,NA,Suburban,Northeast,35,6.6,73711,17.8,9,60.8,10.2,0,NA,0,0,0,0
4207290,PENNSYLVANIA,Daniel Boone Area SD,0,0,NA,NA,Suburban,Northeast,38,10.4,96786,16.9,9,63.9,10,0,NA,0,0,0,0
4207320,PENNSYLVANIA,Danville Area SD,0,0,NA,NA,Suburban,Northeast,36,7.9,66602,9.5,8.3,56.5,10.2,0,NA,0,0,0,0
4207385,PENNSYLVANIA,Dauphin County Technical School,0,0,NA,NA,Suburban,Northeast,57,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4207530,PENNSYLVANIA,Delaware Valley SD,0,0,NA,NA,Town,Northeast,43,8,78099,14,6.8,57,10,0,NA,1,0,0,0
4207540,PENNSYLVANIA,Deer Lakes SD,0,0,NA,1,Suburban,Northeast,37,5.6,78155,2.9,9.8,59.9,9.8,0,NA,0,0,0,0
4207560,PENNSYLVANIA,Derry Area SD,0,0,NA,NA,Suburban,Northeast,90,11.3,54977,4.2,8.2,60,10.3,0,NA,0,0,0,0
4207590,PENNSYLVANIA,Derry Township SD,0,0,NA,NA,Suburban,Northeast,22,8.9,79040,21.3,9.5,61.9,9.7,0,NA,0,0,0,0
4207650,PENNSYLVANIA,Donegal SD,0,0,NA,NA,Rural,Northeast,46,7.3,73138,12.4,9.7,62.4,10.8,0,NA,0,0,0,0
4207680,PENNSYLVANIA,Dover Area SD,0,0,NA,NA,Suburban,Northeast,53,5.4,71224,9.8,9.3,60.3,10.1,0,NA,0,0,0,0
4207710,PENNSYLVANIA,Downingtown Area SD,0,0,NA,NA,Suburban,Northeast,13,2.4,130129,20.8,8.9,64.5,9.2,0,NA,0,0,0,0
4207830,PENNSYLVANIA,DuBois Area SD,0,0,NA,NA,Town,Northeast,99,11.9,54787,3.9,8,56.4,10.6,0,NA,0,0,0,0
4207980,PENNSYLVANIA,Dunmore SD,0,0,NA,NA,Suburban,Northeast,95,9.2,62656,13.4,7.3,56.4,9.8,0,NA,0,0,0,0
4208010,PENNSYLVANIA,Duquesne City SD,0,0,NA,NA,Suburban,Northeast,100,28.3,37478,65,10.4,61.4,13.5,1,NA,0,1,1,0
4208060,PENNSYLVANIA,East Allegheny SD,0,0,NA,NA,Suburban,Northeast,93,18.4,43394,25.2,10.3,61.6,10.8,1,NA,0,1,1,0
4208280,PENNSYLVANIA,Forest Area SD,0,0,NA,NA,Rural,Northeast,81,15.6,45872,15.7,7.4,55.8,10.1,0,NA,0,1,1,0
4208460,PENNSYLVANIA,Eastern Lebanon County SD,0,0,NA,NA,Rural,Northeast,44,6.4,77009,4.9,9.2,62.9,10.4,0,NA,0,0,0,0
4208490,PENNSYLVANIA,East Lycoming SD,0,0,NA,NA,Town,Northeast,39,9.5,65174,6.8,7.5,55.3,10.2,0,NA,0,0,0,0
4208550,PENNSYLVANIA,East Penn SD,0,0,NA,NA,Suburban,Northeast,28,5,90865,16.9,8.6,62.6,9.6,0,NA,0,0,0,0
4208580,PENNSYLVANIA,East Pennsboro Area SD,0,0,NA,NA,Suburban,Northeast,46,7.7,71837,20.5,9.4,60,10,0,NA,0,0,0,0
4208670,PENNSYLVANIA,East Stroudsburg Area SD,0,0,NA,NA,Rural,Northeast,58,12.1,71232,43.2,7.2,58.1,11.2,0,NA,0,0,0,0
4208790,PENNSYLVANIA,Eastern York SD,0,0,NA,NA,Rural,Northeast,51,5,73625,8.7,9.4,61.4,10.1,0,NA,0,0,0,0
4208820,PENNSYLVANIA,Eastern Lancaster County SD,0,0,NA,NA,Suburban,Northeast,45,5.7,76951,6.6,9.5,63.6,10.9,0,NA,0,0,0,0
4208850,PENNSYLVANIA,Easton Area SD,0,0,NA,NA,Suburban,Northeast,97,9,79380,33.4,8.4,61.7,10.4,0,NA,0,0,0,0
4209090,PENNSYLVANIA,Elizabeth Forward SD,0,0,NA,NA,Suburban,Northeast,40,6.1,65520,6.8,9.6,60.5,9.9,0,NA,0,0,0,0
4209120,PENNSYLVANIA,Elizabethtown Area SD,0,0,NA,NA,Suburban,Northeast,37,7.6,73916,9.7,9.7,62.4,10.8,0,NA,0,0,0,0
4209150,PENNSYLVANIA,Elk Lake SD,0,0,NA,NA,Rural,Northeast,39,10.1,69460,5.9,7,53.8,10.5,0,NA,0,1,0,0
4209240,PENNSYLVANIA,Ellwood City Area SD,0,0,NA,NA,Town,Northeast,56,10.5,55654,3.9,9.2,58.5,10.4,0,NA,0,0,0,0
4209270,PENNSYLVANIA,Ephrata Area SD,0,0,NA,NA,Suburban,Northeast,48,8,64006,9.2,9.7,63.3,10.8,0,NA,0,0,0,0
2310380,MAINE,Saco Public Schools,2,1,32,NA,Suburban,Northeast,17,9.3,72700,10,7,54.6,10.8,0,NA,1,0,0,6
4209360,PENNSYLVANIA,Everett Area SD,0,0,NA,NA,Town,Northeast,66,12.3,48504,4.2,7.8,55,11,0,NA,0,0,0,0
4209480,PENNSYLVANIA,Exeter Township SD,0,0,NA,NA,Suburban,Northeast,33,5.8,85548,18.1,9,63.8,10.5,0,NA,0,0,0,0
4209540,PENNSYLVANIA,Fairfield Area SD,0,0,NA,NA,Rural,Northeast,28,7.6,81687,7.7,8.3,59.8,9.9,0,NA,0,0,0,0
4209570,PENNSYLVANIA,Fairview SD,0,0,NA,NA,Rural,Northeast,24,4.9,94009,7.7,7.6,63,9.2,0,NA,0,0,0,0
4209600,PENNSYLVANIA,Karns City Area SD,0,0,NA,NA,Rural,Northeast,27,10,63067,5.2,8.3,57,10.4,0,NA,0,1,0,0
4209660,PENNSYLVANIA,Fannett-Metal SD,0,0,NA,NA,Rural,Northeast,98,15.8,57457,2.9,8.7,57.7,11.3,0,NA,0,1,0,0
4209690,PENNSYLVANIA,Farrell Area SD,0,0,NA,NA,Suburban,Northeast,97,38.7,29652,46.8,8.4,61.7,12.5,1,NA,0,1,1,0
4209750,PENNSYLVANIA,Ferndale Area SD,0,0,NA,NA,Suburban,Northeast,78,16.1,44375,11.5,8.5,57.8,11.1,0,NA,0,0,1,0
4209780,PENNSYLVANIA,Fleetwood Area SD,0,0,NA,NA,Suburban,Northeast,34,5.8,84882,13.7,8.8,62.3,10.3,0,NA,0,0,0,0
4209870,PENNSYLVANIA,Forbes Road SD,0,0,NA,NA,Rural,Northeast,49,10.8,51786,3.1,8,56,10.4,0,NA,0,1,0,0
4209930,PENNSYLVANIA,Forest City Regional SD,0,0,NA,NA,Suburban,Northeast,68,12.5,58718,7.8,6.7,54.3,10.2,0,NA,0,0,0,0
4209931,PENNSYLVANIA,Youth Forestry Camp #3,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4209932,PENNSYLVANIA,Loysville Youth Dev Ctr,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4209933,PENNSYLVANIA,North Central Secure Trmnt Unt,0,0,NA,NA,Suburban,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
4209934,PENNSYLVANIA,Youth Forestry Camp #2,0,0,NA,NA,Rural,Northeast,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
4209940,PENNSYLVANIA,Forest Hills SD,0,0,NA,NA,Rural,Northeast,37,8,58761,3.2,8.4,58.5,10.3,0,NA,0,0,0,0
4209960,PENNSYLVANIA,Fort Cherry SD,0,0,NA,NA,Rural,Northeast,41,7.8,61133,5.6,9.2,59.1,10.1,0,NA,0,0,0,0
